window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
54,test,144,1458432000.0,0.9431726108791865,0.05569778043228331,0.001129608688530224,0.03619135708703263,0.5887417832180354,0.37506685969493203,0.005081928561380312,0.5266956896018498,0.46822238183677,0.3281486321758665,0.39037841775072285,0.2814729500734108
55,test,144,1458518400.0,0.9459873447852357,0.0530123850924554,0.0010002701223088177,0.03454013084307845,0.5916649200707644,0.3737949490861571,0.004670127874989307,0.5274540517699884,0.46787582035502234,0.32839920116776783,0.3907104523110694,0.28089034652116274
56,test,144,1458604800.0,0.9486656346342195,0.05044875994631553,0.0008856054194648514,0.032961137849137956,0.594546585708261,0.3724922764426012,0.004291547379503476,0.5281951681845296,0.46751328443596696,0.32863943995428696,0.39106350461303535,0.28029705543267763
57,test,144,1458691200.0,0.9512138651589437,0.04800216312289347,0.0007839717181628259,0.03145147363102253,0.5973880685534452,0.37116045781553236,0.003943529995910505,0.5289203943443302,0.46713607565975934,0.3288696229286256,0.3914368753402229,0.2796935017311515
58,test,144,1458777600.0,0.9536381392247019,0.045667954265015895,0.0006939065102822195,0.03000832872753987,0.6001906229006981,0.369801048371762,0.003623627646619586,0.5296309804330215,0.4667453919203589,0.32909003186628716,0.39182985253291186,0.2790801156008011
59,test,144,1458864000.0,0.9559442889892203,0.04344160257926634,0.0006141084315133574,0.028628987538159418,0.6029554686340859,0.36841554382775465,0.003329585363468374,0.5303280792065614,0.46634233542997017,0.3293009539636161,0.3922417168066379,0.2784573292297461
60,test,144,1458950400.0,0.9581378867501588,0.041318693250864895,0.0005434199989763666,0.02731082697935482,0.6056837910800383,0.36700538194060683,0.003059326517980976,0.5310127533349309,0.46592792014708817,0.3295026800824982,0.39267174588861137,0.27782557402889047
61,test,144,1459036800.0,0.9602242554672236,0.03929493241695051,0.0004808121158260599,0.026051314974492715,0.6083767409817007,0.3655719440438066,0.002810939108510355,0.5316859822285454,0.46550307866294427,0.3296955031834089,0.39311921854239884,0.2771852782741923
62,test,144,1459123200.0,0.962208478951405,0.03736615087258023,0.0004253701760147257,0.024848008800244115,0.6110354345829502,0.36411655661680575,0.002582663040327573,0.5323486683794837,0.46506866858018864,0.32987971693065893,0.3935834179450047,0.27653686512433634
63,test,144,1459209600.0,0.964095411718133,0.035528306666226146,0.0003762816156409665,0.023698553310682925,0.6136609538108184,0.36264049287849875,0.0023728783366050677,0.5330016432468982,0.46462547841649676,0.3300556144551403,0.3940636345746476,0.27588075097021214
